intensity/q,density/k,velocity/u
0.212867244,3,0.070955748
0.212867262,3,0.070955754
0.212867244,3,0.070955748
0.212867244,3,0.070955748
0.212867208,3,0.070955736
0.21286728,3,0.07095576
0.212867226,3,0.070955742
0.212867226,3,0.070955742
0.212867244,3,0.070955748
0.212867226,3,0.070955742
0.212867262,3,0.070955754
0.212867226,3,0.070955742
3.709978884,3.415,1.086377418
4.490788122,3.5,1.283082321
4.490788086,3.5,1.28308231
3.423810006,3.5,0.97823143
1.25752104,3.5,0.359291726
1.25752104,3.5,0.359291726
3.84648885,3.5,1.098996814
4.493730744,3.5,1.28392307
4.530466944,3.5,1.294419127
2.370233862,3.27,0.72484216
0.212867226,3,0.070955742
0.21286728,3,0.07095576
0.212867226,3,0.070955742
0.212867226,3,0.070955742
0.212867244,3,0.070955748
0.212867226,3,0.070955742
0.212867262,3,0.070955754
0.212867226,3,0.070955742
0.212867226,3,0.070955742
0.212867262,3,0.070955754
0.212867262,3,0.070955754
0.212867226,3,0.070955742
0.212867244,3,0.070955748
0.212867226,3,0.070955742
0.212867226,3,0.070955742
0.212867262,3,0.070955754
0.212867244,3,0.070955748
0.212867226,3,0.070955742
0.212867244,3,0.070955748
0.212867244,3,0.070955748
0.212867244,3,0.070955748
0.212867244,3,0.070955748
0.212867226,3,0.070955742
0.212867244,3,0.070955748
0.212867244,3,0.070955748
0.212867244,3,0.070955748
0.212867226,3,0.070955742
0.212867262,3,0.070955754
0.212867244,3,0.070955748
0.212867226,3,0.070955742
0.212867244,3,0.070955748
0.212867226,3,0.070955742
0.212867262,3,0.070955754
0.212867244,3,0.070955748
0.212867226,3,0.070955742
0.212867226,3,0.070955742
0.212867262,3,0.070955754
0.212867244,3,0.070955748
0.212867262,3,0.070955754
0.212867244,3,0.070955748
0.21286719,3,0.07095573
0.212867262,3,0.070955754
0.212867226,3,0.070955742
0.212867262,3,0.070955754
0.212867226,3,0.070955742
0.212867226,3,0.070955742
0.212867262,3,0.070955754
0.212867262,3,0.070955754
0.212867226,3,0.070955742
0.212867244,3,0.070955748
0.212867226,3,0.070955742
3.000115926,3.305,0.907750658
5.17469679,3.5,1.478484797
5.174696808,3.5,1.478484802
5.174696844,3.5,1.478484813
22.06014642,3.795,5.812950308
11.86138096,3.65,3.249693414
2.968681374,3.5,0.848194678
5.202808794,3.5,1.486516798
5.632887222,3.5,1.609396349
7.598915478,3.695,2.056540048
10.8416392,3.755,2.887254115
7.361253864,3.5,2.10321539
9.004897998,3.82,2.357303141
13.85475426,4.11,3.370986438
24.01176539,4.68,5.1307191
1.822345416,4.02,0.453319755
12.15635648,4.5,2.701412552
15.30999607,4.5,3.402221348
15.30999599,4.5,3.402221332
15.27700072,4.5,3.394889048
11.74000415,3.86,3.041451853
7.328526102,3.5,2.093864601
2.818544778,3.2,0.880795243
0.212867226,3.26,0.065296695
0.212867262,3,0.070955754
0.212867262,3,0.070955754
0.21286719,3,0.07095573
0.21286728,3,0.07095576
0.212867226,3,0.070955742
0.212867244,3,0.070955748
0.212867226,3,0.070955742
0.212867262,3,0.070955754
0.212867226,3,0.070955742
0.212867226,3,0.070955742
0.21286728,3,0.07095576
0.212867208,3,0.070955736
0.21286728,3,0.07095576
0.212867208,3,0.070955736
0.212867244,3,0.070955748
5.123407518,3.415,1.500265745
6.201441684,3.5,1.771840481
6.199243902,3.5,1.771212543
6.198825294,3.5,1.771092941
6.198825276,3.5,1.771092936
4.80105288,3.39,1.416239788
0.212867262,3,0.070955754
0.212867208,3,0.070955736
0.212867244,3,0.070955748
2.90205288,3.4,0.853544965
9.735253902,3.56,2.734621883
8.484287526,4,2.121071882
5.23833111,4,1.309582777
14.01657503,4,3.504143759
10.54656598,4,2.636641494
7.078951422,3.64,1.944766874
5.788613484,3.5,1.653889567
5.79183057,3.5,1.654808734
0.288865674,3.04,0.095021603
0.212867226,3,0.070955742
1.542131136,3.23,0.47743998
3.6361791,3.5,1.038908314
9.311798304,3.5,2.660513801
5.721312366,3.5,1.634660676
2.59491141,3.5,0.74140326
9.662393178,3.5,2.760683765
2.041203816,3.24,0.630001178
0.212867244,3,0.070955748
0.212867244,3,0.070955748
0.181319886,2.78,0.065222981
0.141352056,2.5,0.056540822
0.141352074,2.5,0.05654083
0.14135211,2.5,0.056540844
0.141352074,2.5,0.05654083
0.141352092,2.5,0.056540837
0.141352056,2.5,0.056540822
0.141352074,2.5,0.05654083
0.14135211,2.5,0.056540844
4.086978534,2.91,1.404459977
0.825770178,3,0.275256726
0.825770196,3,0.275256732
4.943894598,3,1.647964866
9.150525792,3.235,2.828601481
13.62870605,3.5,3.893916014
10.71518686,3.5,3.061481961
10.07563388,3.5,2.878752538
12.66584951,3.295,3.843960397
3.668163606,2.79,1.314753981
0.141352074,2.5,0.05654083
0.65555253,2.595,0.252621399
3.989405862,3,1.329801954
3.989405898,3,1.329801966
3.989405844,3,1.329801948
3.989405898,3,1.329801966
3.98940588,3,1.32980196
11.79196994,3,3.930656646
2.474631522,2.595,0.95361523
0.141352092,2.5,0.056540837
0.141352074,2.5,0.05654083
0.141352092,2.5,0.056540837
0.141352092,2.5,0.056540837
0.141352092,2.5,0.056540837
0.141352056,2.5,0.056540822
0.141352074,2.5,0.05654083
0.14135211,2.5,0.056540844
0.141352056,2.5,0.056540822
0.141352092,2.5,0.056540837
0.141352074,2.5,0.05654083
0.141352074,2.5,0.05654083
0.141352092,2.5,0.056540837
0.141352074,2.5,0.05654083
0.141352092,2.5,0.056540837
0.141352056,2.5,0.056540822
0.141352092,2.5,0.056540837
0.141352092,2.5,0.056540837
0.141352074,2.5,0.05654083
5.342700132,2.99,1.786856231
5.454224982,3,1.818074994
5.454225018,3,1.818075006
8.392884192,3.055,2.747261601
11.78245651,3,3.927485502
11.78245651,3,3.927485502
26.05067069,3.175,8.204935652
8.090567766,3,2.696855922
6.574051332,3,2.191350444
4.905833454,2.96,1.657376167
5.010267942,2.5,2.004107177
6.260681952,2.5,2.504272781
1.365944148,2.115,0.645836477
0.108770724,2,0.054385362
0.108770742,2,0.054385371
0.430960968,2.04,0.211255376
11.36310581,2.96,3.838887097
11.80652184,3,3.93550728
11.80652184,3,3.93550728
11.80652182,3,3.935507274
14.62242485,3.26,4.485406395
13.03681707,3.185,4.093192173
9.806214726,2.93,3.346830965
10.35675513,2.615,3.960518214
22.09950756,3,7.36650252
2.865604086,2.6,1.102155418
2.564068158,3,0.854689386
9.418702176,3,3.139567392
10.8068155,3.05,3.543218197
16.46436384,3.5,4.704103954
16.46436384,3.5,4.704103954
12.52059305,3.165,3.955953572
16.00314644,3.455,4.6318803
16.52694494,3.5,4.72198427
6.53443407,2.96,2.207579078
1.83364155,2.5,0.73345662
8.900424306,2.77,3.213149569
13.25364552,3,4.41788184
14.6170033,3.145,4.647695803
12.55504885,3.16,3.973116725
10.07089074,3,3.35696358
9.986349114,3,3.328783038
17.50562464,3.465,5.052128322
0.144178038,3,0.048059346
9.613543536,3,3.204514512
7.860926988,3,2.620308996
6.40740096,2.56,2.502891
5.720074434,2.5,2.288029774
5.720074434,2.5,2.288029774
5.720074452,2.5,2.288029781
8.205502014,2.495,3.288778362
10.43260187,2.5,4.17304075
7.98504984,2.5,3.194019936
5.725770984,2.5,2.290308394
5.72577102,2.5,2.290308408
0.080300556,2,0.040150278
0.108770706,2,0.054385353
0.108770724,2,0.054385362
0.108770706,2,0.054385353
3.558226248,2.21,1.610057126
8.725469436,2.5,3.490187774
5.436843966,2.5,2.174737586
3.889255446,2.5,1.555702178
3.889255482,2.5,1.555702193
3.889255464,2.5,1.555702186
5.850298926,2.49,2.349517641
1.534221342,2.145,0.715254705
5.641981146,2.5,2.256792458
5.641981146,2.5,2.256792458
5.641981128,2.5,2.256792451
8.543829024,2.735,3.123886298
11.32286441,3,3.774288138
9.541165572,2.86,3.336071878
5.058293922,2.5,2.023317569
5.058293922,2.5,2.023317569
5.2484247,2.5,2.09936988
6.35939964,2.5,2.543759856
1.102315464,2.095,0.526164899
0.128311074,2.43,0.052802911
0.1315602,2.5,0.05262408
0.1315602,2.5,0.05262408
0.1315602,2.5,0.05262408
0.1315602,2.5,0.05262408
0.090062244,2.52,0.035738986
6.482334132,3,2.160778044
6.762092274,3,2.254030758
6.762092292,3,2.254030764
5.824751382,3,1.941583794
4.924168938,3,1.641389646
4.233577374,2.93,1.444906954
2.104303464,2.65,0.794076779
7.336294578,3,2.445431526
3.154295898,3,1.051431966
10.10770502,3.1,3.260550008
11.53147766,3.5,3.294707904
8.545967568,3.5,2.441705019
8.500661046,3.24,2.623660817
6.941306484,3,2.313768828
6.11582229,3,2.03860743
6.03465516,3,2.01155172
0.180348642,2.53,0.071284048
1.40790195,2.765,0.509186962
6.199844436,3,2.066614812
5.877156294,3,1.959052098
3.796557246,3,1.265519082
5.960246184,3,1.986748728
6.12536958,3,2.04178986
3.474184644,3,1.158061548
6.267716424,2.865,2.187684616
5.84471394,3,1.94823798
2.338578378,3,0.779526126
8.977671396,3,2.992557132
5.843624634,3,1.947874878
11.11726789,3.475,3.199213782
16.79471345,3.625,4.633024399
12.88582297,3.5,3.681663706
4.558848858,3.5,1.302528245
14.53884835,3.5,4.15395667
9.790830252,3.755,2.607411519
15.11820216,3.625,4.170538527
11.17632328,3.265,3.423069918
6.863650866,3,2.287883622
3.544739298,3,1.181579766
8.47130301,2.86,2.961994059
0.131560182,2.5,0.052624073
3.06538227,2.89,1.060685907
3.968245242,3,1.322748414
5.3301411,3,1.7767137
5.589549846,3,1.863183282
7.076878038,3,2.358959346
7.339347774,3,2.446449258
2.70953433,2.69,1.007261833
30.44813285,1.655,18.39766335
9.012235788,3.5,2.574924511
7.219408014,3.5,2.062688004
11.05284278,3.615,3.057494544
13.61300006,3.5,3.889428588
10.56974623,3.5,3.019927495
10.88937002,3.115,3.495784917
6.549622254,3,2.183207418
10.90874821,3.27,3.336008626
6.366071898,3.035,2.09755252
7.179381396,3.1,2.315929483
10.42292047,3.5,2.977977276
14.20722432,3.5,4.059206949
11.93282667,3.295,3.621495196
9.805889682,3.125,3.137884698
10.39826104,3.315,3.136730329
7.769595834,3,2.589865278
7.769595834,3,2.589865278
7.76959587,3,2.58986529
6.639637716,3,2.213212572
0.045563724,2.595,0.017558275
3.108361518,2.745,1.132372138
6.537105,3,2.179035
6.537105018,3,2.179035006
9.726297804,3.11,3.127426947
19.24466591,3.95,4.872067318
17.54561596,4.195,4.182506783
17.19019417,4,4.297548542
17.14142754,4,4.285356885
17.07253751,4,4.268134377
19.54026135,3.915,4.991126782
8.909266068,3.295,2.703874376
0.1315602,2.5,0.05262408
0.131560164,2.5,0.052624066
0.131560218,2.5,0.052624087
7.725077352,2.99,2.58363791
11.09866064,3.135,3.54024263
4.227389208,3.5,1.207825488
3.762112194,3.5,1.074889198
10.26646366,3.5,2.93327533
10.26646369,3.5,2.933275341
13.12851427,3.735,3.514997128
14.36477123,3.83,3.75059301
10.43262747,3.5,2.980750706
6.592720392,3.07,2.147465926
9.311808654,3.13,2.975018739
18.79331051,3.5,5.369517288
6.880322268,3.285,2.094466444
6.797949858,3.22,2.111164552
10.12838663,3.5,2.893824751
8.203062708,3.5,2.343732202
13.35113798,3.48,3.836533903
12.4249576,3.5,3.549987885
14.88542611,3.79,3.927553062
31.64594256,3.645,8.68201442
2.013781842,3.5,0.575366241
4.875099048,3.5,1.392885442
12.12171638,3.15,3.848163931
6.251675796,3,2.083891932
3.189180726,2.76,1.155500263
0.1315602,2.5,0.05262408
0.131560164,2.5,0.052624066
0.356876082,2.55,0.139951405
4.627832094,3,1.542610698
7.978575888,3,2.659525296
5.42226411,3,1.80742137
1.97398701,3,0.65799567
5.365054314,3,1.788351438
5.365054314,3,1.788351438
4.240640322,2.895,1.46481531
6.200830296,3,2.066943432
6.200830242,3,2.066943414
12.14267265,3.23,3.759341378
5.08925772,3.5,1.454073634
5.089257702,3.5,1.454073629
10.94796256,3.5,3.127989302
12.06400603,3.515,3.432149652
9.793800198,3.5,2.798228628
8.993755314,3.5,2.569644375
9.807931224,3.5,2.802266064
7.384837338,3.155,2.340677445
6.234628536,3,2.078209512
3.942800604,3,1.314266868
1.888808436,2.62,0.72091925
4.767210774,2.32,2.05483223
5.27788602,2.5,2.111154408
2.655793206,2.5,1.062317282
10.42103032,2.745,3.796368059
12.02028957,3.17,3.791889454
13.98339283,3.5,3.995255093
15.14781315,3.445,4.397043004
9.623652012,3,3.207884004
9.655268976,3,3.218422992
9.655269012,3,3.218423004
4.427299116,2.535,1.746469079
4.058783748,2.5,1.623513499
4.058783766,2.5,1.623513506
0.769778712,2.105,0.3656906
0.105553476,2,0.052776738
0.105553494,2,0.052776747
0.105553476,2,0.052776738
2.536545204,2.43,1.043845763
2.981625876,2.5,1.19265035
2.981625822,2.5,1.192650329
2.981625822,2.5,1.192650329
2.981625876,2.5,1.19265035
10.90217524,2.96,3.683167309
14.46303809,3,4.821012696
18.8611974,2.85,6.617964
8.822085228,3.065,2.878331233
1.248569064,3,0.416189688
11.68907843,3,3.896359476
8.754722352,3,2.918240784
7.415191314,2.825,2.624846483
4.923239436,2.5,1.969295774
4.874352534,2.495,1.95364831
0.105553458,2,0.052776729
0.105553494,2,0.052776747
0.105553494,2,0.052776747
0.105553476,2,0.052776738
3.31302978,2.35,1.409799906
4.205836728,2.5,1.682334691
4.0832811,2.5,1.63331244
4.0832811,2.5,1.63331244
4.083281082,2.5,1.633312433
7.55057844,2.5,3.020231376
5.770651392,2.53,2.280889878
11.01443506,2.825,3.898915066
2.307482262,2.5,0.922992905
2.307482244,2.5,0.922992898
2.307482226,2.5,0.92299289
2.307482244,2.635,0.875704836
10.3111929,2.905,3.549463993
11.40993772,3,3.803312574
8.18432784,3,2.72810928
7.095508542,2.79,2.543193026
4.476189024,2.5,1.79047561
1.91553048,2.5,0.766212192
7.035562314,2.5,2.814224926
2.126377782,2.24,0.949275796
0.105553494,2,0.052776747
0.105553494,2,0.052776747
0.105553458,2,0.052776729
0.105553512,2,0.052776756
0.105553476,2,0.052776738
0.105553476,2,0.052776738
0.105553476,2,0.052776738
0.105553512,2,0.052776756
0.105553476,2,0.052776738
0.105553494,2,0.052776747
2.485432224,2.345,1.05988581
3.63441105,2.5,1.45376442
3.634411014,2.5,1.453764406
3.634411032,2.5,1.453764413
3.62977929,2.5,1.451911716
3.611252268,2.5,1.444500907
3.611252304,2.5,1.444500922
3.611252304,2.5,1.444500922
3.611252286,2.5,1.444500914
3.48101136,2.48,1.403633613
0.105553476,2,0.052776738
0.105553494,2,0.052776747
0.105553476,2,0.052776738
0.105553476,2,0.052776738
0.105553512,2,0.052776756
0.105553458,2,0.052776729
0.105553494,2,0.052776747
0.105553476,2,0.052776738
0.105553512,2,0.052776756
0.105553476,2,0.052776738
0.105553494,2,0.052776747
0.105553476,2,0.052776738
0.105553494,2,0.052776747
0.105553494,2,0.052776747
0.105553458,2,0.052776729
0.105553494,2,0.052776747
0.105553494,2,0.052776747
0.105553494,2,0.052776747
0.105553494,2,0.052776747
0.105553476,2,0.052776738
0.105553494,2,0.052776747
0.105553476,2,0.052776738
0.105553494,2,0.052776747
0.105553458,2,0.052776729
0.105553512,2,0.052776756
0.105553476,2,0.052776738
0.105553476,2,0.052776738
0.105553512,2,0.052776756
0.105553476,2,0.052776738
0.105553494,2,0.052776747
0.105553476,2,0.052776738
0.105553476,2,0.052776738
0.105553512,2,0.052776756
0.105553476,2,0.052776738
0.105553476,2,0.052776738
0.105553476,2,0.052776738
0.10555353,2,0.052776765
0.105553458,2,0.052776729
0.105553494,2,0.052776747
0.105553494,2,0.052776747
0.105553476,2,0.052776738
0.105553494,2,0.052776747
0.105553476,2,0.052776738
0.105553476,2,0.052776738
0.105553494,2,0.052776747
0.105553494,2,0.052776747
0.105553476,2,0.052776738
0.105553494,2,0.052776747
0.105553494,2,0.052776747
0.105553476,2,0.052776738
0.105553494,2,0.052776747
0.105553458,2,0.052776729
0.105553512,2,0.052776756
0.105553476,2,0.052776738
0.105553476,2,0.052776738
0.105553512,2,0.052776756
2.781955728,2.395,1.161568154
2.993062698,2.14,1.398627429
3.292563456,2.475,1.330328669
3.484328742,2.5,1.393731497
3.436977168,2.5,1.374790867
3.39498612,2.5,1.357994448
4.040618526,2.5,1.61624741
5.412587436,2.5,2.165034974
5.412587364,2.5,2.165034946
5.4125874,2.5,2.16503496
3.485052972,2.455,1.419573512
3.335205114,2.5,1.334082046
1.084162032,2.35,0.461345546
0.15482943,2.5,0.061931772
0.154829448,2.5,0.061931779
0.154829448,2.5,0.061931779
0.154829448,2.5,0.061931779
0.154829448,2.5,0.061931779
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.154829484,2.5,0.061931794
0.154829412,2.5,0.061931765
2.289709422,2.84,0.806235712
2.754465786,3,0.918155262
3.603680208,3,1.201226736
5.408261046,3,1.802753682
2.333302506,3,0.777767502
6.074587206,3,2.024862402
3.937553928,3,1.312517976
3.948187284,3,1.316062428
4.000537422,3,1.333512474
0.101420694,2.53,0.040087231
0.154829448,2.5,0.061931779
0.154829448,2.5,0.061931779
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.154829448,2.5,0.061931779
0.154829448,2.5,0.061931779
0.154829466,2.5,0.061931786
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.15482943,2.5,0.061931772
0.154829448,2.5,0.061931779
0.154829466,2.5,0.061931786
1.40276781,2.68,0.523420825
4.177681866,3,1.392560622
4.184194518,3,1.394731506
4.184194536,3,1.394731512
4.21760835,3,1.40586945
4.26013506,3,1.42004502
4.260135078,3,1.420045026
6.711124788,3,2.237041596
1.208692944,2.685,0.45016497
0.154829412,2.5,0.061931765
0.154829466,2.5,0.061931786
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.154829466,2.5,0.061931786
0.154829448,2.5,0.061931779
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.154829448,2.5,0.061931779
0.154829412,2.5,0.061931765
0.154829466,2.5,0.061931786
0.154829448,2.5,0.061931779
0.154829448,2.5,0.061931779
0.154829466,2.5,0.061931786
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.154829448,2.5,0.061931779
0.15482943,2.5,0.061931772
0.154829448,2.5,0.061931779
0.154829466,2.5,0.061931786
0.154829448,2.5,0.061931779
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.154829448,2.5,0.061931779
0.154829466,2.5,0.061931786
0.15482943,2.5,0.061931772
0.154829448,2.5,0.061931779
0.154829466,2.5,0.061931786
0.15482943,2.5,0.061931772
0.154829448,2.5,0.061931779
0.15482943,2.5,0.061931772
0.154829484,2.5,0.061931794
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.154829448,2.5,0.061931779
0.154829448,2.5,0.061931779
0.154829448,2.5,0.061931779
0.15482943,2.5,0.061931772
0.154829448,2.5,0.061931779
0.154829466,2.5,0.061931786
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.154829448,2.5,0.061931779
0.154829466,2.5,0.061931786
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.154829412,2.5,0.061931765
0.154829466,2.5,0.061931786
0.154829448,2.5,0.061931779
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.154829466,2.5,0.061931786
0.154829448,2.5,0.061931779
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
0.154829448,2.5,0.061931779
1.32897285,2.625,0.506275371
5.895425412,3,1.965141804
5.89542543,3,1.96514181
5.895425412,3,1.965141804
7.132352724,3,2.377450908
5.40162837,3,1.80054279
3.366963648,2.775,1.213320234
0.15482943,2.5,0.061931772
0.15482943,2.5,0.061931772
0.154829466,2.5,0.061931786
2.059762752,2.65,0.777268963
7.123895316,3,2.374631772
7.123895262,3,2.374631754
10.79893211,3.27,3.302425723
12.96088443,3.5,3.703109837
13.42988372,3.11,4.318290585
14.25953545,3.35,4.256577747
2.027318958,3.5,0.579233988
7.957497042,3.5,2.273570583
11.72768737,3.5,3.350767819
6.701362488,3.07,2.182854231
7.71412572,3,2.57137524
6.157074438,2.85,2.160376996
0.15482943,2.5,0.061931772
0.154829448,2.5,0.061931779
6.052649724,3,2.017549908
0.755889228,3,0.251963076
1.973031264,3,0.657677088
4.682153862,3,1.560717954
6.495784002,3.4,1.910524706
10.04227358,3.5,2.869221024
11.28423697,3.5,3.224067706
11.53298943,3.5,3.295139837
26.12187036,3.46,7.549673514
9.981484776,3.065,3.256601885
0.775380258,3,0.258460086
4.271296806,3,1.423765602
5.77874583,3,1.92624861
5.778745812,3,1.926248604
1.701786888,2.655,0.640974346
0.154829448,2.5,0.061931779
0.154829466,2.5,0.061931786
0.95051763,2.55,0.372752012
8.401601646,3,2.800533882
5.6152206,3,1.8717402
6.129531216,3,2.043177072
6.130956618,3,2.043652206
6.140495232,3,2.046831744
6.140495268,3,2.046831756
6.188547852,3,2.062849284
0.139610088,2.525,0.055291124
0.37811556,2.54,0.148864394
6.138674622,2.66,2.307772414
2.825045154,2.5,1.130018062
9.261846936,2.5,3.704738774
6.799677804,2.555,2.661322037
11.64671474,3,3.882238248
12.86988138,2.87,4.484279226
6.459573636,2.5,2.583829454
4.390941438,2.5,1.756376575
8.226804366,2.5,3.290721746
1.574056044,2.135,0.737262784
0.126485442,2,0.063242721
0.12648546,2,0.06324273
1.520631486,2.135,0.712239572
6.00590781,2.5,2.402363124
5.985641268,2.5,2.394256507
5.97108798,2.5,2.388435192
5.949992034,2.5,2.379996814
5.93376957,2.5,2.373507828
3.74757156,2.32,1.615332569
0.126485442,2,0.063242721
0.126485478,2,0.063242739
0.126485478,2,0.063242739
0.12648546,2,0.06324273
0.12648546,2,0.06324273
0.12648546,2,0.06324273
0.126485478,2,0.063242739
0.12648546,2,0.06324273
0.126485478,2,0.063242739
0.126485478,2,0.063242739
0.12648546,2,0.06324273
0.12648546,2,0.06324273
0.12648546,2,0.06324273
0.12648546,2,0.06324273
0.126485478,2,0.063242739
0.12648546,2,0.06324273
0.126485478,2,0.063242739
0.126485442,2,0.063242721
0.126485514,2,0.063242757
0.126485442,2,0.063242721
0.792854964,2.175,0.364531018
6.16968009,2.5,2.467872036
6.49196064,2.5,2.596784256
8.26477983,2.69,3.072408859
11.20913228,3,3.736377426
11.62573049,3,3.875243496
8.687551644,2.67,3.253764661
6.377396958,2.5,2.550958783
6.383012364,2.5,2.553204946
4.733046072,2.37,1.997065853
0.126485442,2,0.063242721
0.126485496,2,0.063242748
0.12648546,2,0.06324273
0.12648546,2,0.06324273
7.6896513,2.415,3.184120621
7.733727216,2.5,3.093490886
11.46850303,2.865,4.002967897
13.36900167,3,4.45633389
13.47015902,3,4.490053008
7.262300628,2.535,2.864812871
6.775335396,2.5,2.710134158
4.205649132,2.35,1.789637929
4.256903736,2.5,1.702761494
21.14558194,2.5,8.458232774
5.544865044,2.5,2.217946018
3.005213436,2.5,1.202085374
0.428797368,2.09,0.205166205
0.12648546,2,0.06324273
0.126485478,2,0.063242739
0.126485442,2,0.063242721
0.126485478,2,0.063242739
3.355643376,2.28,1.471773411
5.342114232,2.5,2.136845693
3.934038474,2.5,1.57361539
7.645128768,2.5,3.058051507
5.693920272,2.5,2.277568109
12.24211527,2.815,4.348886419
12.53159512,2.955,4.240810532
11.02950149,3,3.676500498
13.0194828,3,4.3398276
11.78859926,3,3.929533086
12.31141523,3.04,4.049807643
11.90924158,3,3.969747192
4.896940374,2.71,1.806989068
9.645994422,2.5,3.858397769
6.032687454,2.5,2.413074982
8.752706532,2.82,3.103796643
9.027927936,3,3.009309312
8.675231994,2.53,3.428945452
4.516215894,2.565,1.760707951
15.3636955,3,5.121231834
12.92420115,3,4.30806705
4.232688876,2.545,1.663139048
9.246865986,2.5,3.698746394
6.527055726,2.5,2.61082229
2.19285558,2.175,1.008209462
0.12648546,2,0.06324273
5.064464304,2.27,2.231041544
9.560110068,2.5,3.824044027
9.56011005,2.5,3.82404402
4.091715216,2.5,1.636686086
1.162232766,2.5,0.464893106
3.60236619,2.5,1.440946476
4.398068664,2.345,1.875509025
0.12648546,2,0.06324273
0.12648546,2,0.06324273
0.12648546,2,0.06324273
0.126485478,2,0.063242739
0.12648546,2,0.06324273
0.12648546,2,0.06324273
0.126485478,2,0.063242739
0.12648546,2,0.06324273
0.126485478,2,0.063242739
0.126485442,2,0.063242721
0.126485496,2,0.063242748
0.12648546,2,0.06324273
0.126485478,2,0.063242739
0.12648546,2,0.06324273
0.12648546,2,0.06324273
0.126485478,2,0.063242739
0.12648546,2,0.06324273
0.12648546,2,0.06324273
0.12648546,2,0.06324273
0.126485496,2,0.063242748
1.127527578,2.075,0.543386785
8.50675437,2.5,3.402701748
8.506754388,2.5,3.402701755
0.610869114,2.5,0.244347646
1.655174448,2.5,0.662069779
3.650061492,2.5,1.460024597
8.784840492,2.775,3.165708285
8.751791826,2.815,3.108984663
4.121849772,2.515,1.63890647
4.840473294,3,1.613491098
5.123802114,3,1.707934038
10.10238026,3,3.367460088
4.376778534,2.655,1.648504156
0.17529444,2.5,0.070117776
0.175294422,2.5,0.070117769
0.175294458,2.5,0.070117783
0.17529444,2.5,0.070117776
0.175294404,2.5,0.070117762
0.175294476,2.5,0.07011779
0.17529444,2.5,0.070117776
0.17529444,2.5,0.070117776
0.175294422,2.5,0.070117769
0.17529444,2.5,0.070117776
0.175294458,2.5,0.070117783
0.175294422,2.5,0.070117769
0.17529444,2.5,0.070117776
0.175294422,2.5,0.070117769
0.175294458,2.5,0.070117783
0.17529444,2.5,0.070117776
4.280485914,2.93,1.460916694
5.035194144,3,1.678398048
5.035194144,3,1.678398048
5.035194144,3,1.678398048
5.035194162,3,1.678398054
5.035194144,3,1.678398048
5.035194126,3,1.678398042
0.10599372,2.525,0.041977711
2.09893608,2.745,0.764639738
13.52444814,3,4.50814938
4.721693724,3,1.573897908
3.258510768,3,1.086170256
3.258510732,3,1.086170244
3.258510768,3,1.086170256
3.258510714,3,1.086170238
1.218523572,2.705,0.450470821
3.409913358,2.87,1.188123121
4.702246794,3,1.567415598
4.702246776,3,1.567415592
6.153314796,3,2.051104932
4.840612092,3,1.613537364
4.840612074,3,1.613537358
4.840612056,3,1.613537352
4.840612092,3,1.613537364
6.981352578,3,2.327117526
1.242162594,2.59,0.479599457
0.175294458,2.5,0.070117783
0.17252289,2.455,0.07027409
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.859838472,2.13,0.403680034
3.768869898,2.5,1.507547959
3.768869898,2.5,1.507547959
3.768869898,2.5,1.507547959
7.450872138,2.9,2.569266254
8.397289098,3,2.799096366
8.397289116,3,2.799096372
8.397289062,3,2.799096354
8.397289116,3,2.799096372
8.185342266,2.975,2.751375552
4.485191292,2.5,1.794076517
4.404254544,2.49,1.768776925
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227962,2,0.071613981
0.143227908,2,0.071613954
0.143227962,2,0.071613981
0.143227908,2,0.071613954
0.143227962,2,0.071613981
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227962,2,0.071613981
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227926,2,0.071613963
